id,repo_id,label,url,if_mulit_commit,message,new_message1,authorEmail,commitDate
12264,5,0,https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576, ,"Support escaped characters in BasicJsonParser <enter>  <enter> This commit adds the ability to have escaped characters, like the quote, <enter> when using the BasicJsonParser. It also adds a short test for escaped <enter> quotes. <enter>  <enter> Closes gh-14521","Support escaped characters in  <file_name> <enter> This commit adds the ability to have escaped characters, like the quote, when using the  <method_name>  It also adds a short test for escaped quotes. <enter>  Closes <link> ",developer198,2018-09-19T00:41:57Z
8402,4,3,https://github.com/square/okhttp/commit/4910039a572abc6d20cac48eb2c5e92591520537, ,Support querying & setting transport lists on connections. <enter>  <enter> The list is specified via a magic request property <enter> 'X-Android-Transports' and can be queried via the request <enter> property 'X-Android-Selected-Transport'. <enter>  <enter> System wide defaults / switches don't need any changes <enter> to okhttp. They can be set as options on the OkHttpClient <enter> used by the platform UrlStreamHandlers.,Support querying & setting transport lists on connections.  <enter> The list is specified via a magic request property '<iden>' and can be queried via the request property '<iden>'. <enter> System wide defaults / switches don't need any changes to okhttp. They can be set as options on the OkHttpClient used by the platform UrlStreamHandlers. ,developer199,2013-06-03T09:55:52Z
5595,3,0,https://github.com/square/retrofit/commit/b3fcdca9939f376d9f825bb6ccaeeaa97c0f8325, ,"Fix inconsistencies in javadocs. <enter>  <enter> These changes were made with consistency in mind, in relation to the rest of the project: <enter>  - Change self-closing <p/> tags to regular <p> tags. <enter>  - Add missing <p> tags.","Fix inconsistencies in javadocs.  <enter> These changes were made with consistency in mind, in relation to the rest of the project:  - Change self-closing <p/> tags to regular <p> tags.  - Add missing <p> tags. ",developer200,2013-03-01T23:26:51Z
228,1,0,https://github.com/junit-team/junit4/commit/9bad8ce0a56d056ec3b7166351b7405c8be7e834, ,License link on junit.org <enter>  <enter> Added prominent link to the project's license. <enter>  <enter> This patch fixes #1162. <enter>  <enter> Signed-off-by: Allon Mureinik <mureinik@gmail.com>,License link on junit.org  <enter> Added prominent link to the project's license. <enter> This patch  fixes <link> . <enter> ,developer201,2015-09-27T21:05:24Z
4050,2,2,https://github.com/apache/dubbo/commit/bcb6eeec1d978d6d572ebec875d34dc64aeb5121, ,fix return type (#3284),fix return type ( <link> ) ,developer202,2019-01-21T03:15:02Z
7649,4,0,https://github.com/square/okhttp/commit/16f1d048165d2bf0aee4833ff7d8b415f537ce64, ,"api has changed, fixing the example","api has changed, fixing the example ",developer203,2015-09-28T19:08:16Z
20363,5,0,https://github.com/spring-projects/spring-boot/commit/b7847d98a780c14ba9b1eec62b04acff9bf3c97d, ,"Auto-configure Neo4J BookmarkManager when possible <enter>  <enter> Add `Neo4jBookmarkManagementConfiguration` which provides an instance <enter> of `BookmarkManager` if necessary and Caffeine cache is on the <enter> classpath. Depending on the kind of application, the `BookmarkManager` <enter> will be request scoped or singleton, as recommended by Spring Data <enter> Neo4j. <enter>  <enter> See gh-14568","Auto-configure Neo4J <iden> when possible  <enter> Add ` <file_name> ` which provides an instance of `<iden>` if necessary and <iden> cache is on the classpath. Depending on the kind of application, the `<iden>` will be request scoped or singleton, as recommended by <iden>. <enter> See  <link> ",developer204,2018-09-21T11:36:44Z
16292,5,0,https://github.com/spring-projects/spring-boot/commit/1cc0b19f291ee4eb8a69eacc142da987cce337a9, ,Upgrade to Dropwizard Metrics 3.1.2 <enter>  <enter> Closes gh-2920,Upgrade to Dropwizard Metrics <version>  <enter> Closes <link> ,developer205,2015-05-06T10:33:15Z
7050,4,0,https://github.com/square/okhttp/commit/d4a9cf4772ae9d8991e58d934dea433798c9b8eb, ,`response` receives null explicitly from several catch clauses => Fix nullability (override default parameter nullability set at package-info). (#3449),`response` receives null explicitly from several catch clauses => Fix nullability (override default parameter nullability set at package-info). ( <link> ) ,developer206,2017-07-09T04:30:01Z
5445,3,3,https://github.com/square/retrofit/commit/e8e30931a53393becb20556f579685141e733a19, ,Add default constructor to SimpleXmlConverter,Add default constructor to  <file_name>  ,developer207,2014-01-07T06:44:35Z
736,1,3,https://github.com/junit-team/junit4/commit/0b62513fa20ea3975a580e5b89dad265f54d6112, ,Simplifying isEqualsRegardingNull.,Simplifying isEqualsRegardingNull. ,developer208,2012-02-03T00:33:41Z
7286,4,0,https://github.com/square/okhttp/commit/8f8018ce5d712af94c31254763d70d047adcb4e1, ,updates junit version to v4.12,updates junit version to <version> ,developer209,2016-05-01T08:48:15Z
7618,4,3,https://github.com/square/okhttp/commit/bebea4679ead5f9779ad00c3570ea68eb2a8dea7, ,Log favicon request instead of using standard output,Log favicon request instead of using standard output ,developer210,2015-10-31T18:58:14Z
6490,4,0,https://github.com/square/okhttp/commit/c6c7ce7dadf2ccaa04122f57a278a4a96d1f5c50, ,"DiskLruCache snapshot() method removing entries that are being cached (#3905) <enter>  <enter> Fixed a bug I found. <enter> When using DiskLruCache, hasNext() method of Iterator<Snapshot> returned by snapshot() method iterates through lruEntries, however if entry is not completed yet, it is removed (together with dirtyFiles) as cleanFiles don't exist yet - during saving response to disk. This caused sometimes file not being cached at all."," <file_name>  snapshot() method removing entries that are being cached (<link> ) <enter> Fixed a bug I found. When using  <file_name> , <iden>() method of <iden>> returned by snapshot() method iterates through lruEntries, however if entry is not completed yet, it is removed (together with dirtyFiles) as cleanFiles don't exist yet - during saving response to disk. This caused sometimes file not being cached at all. ",developer211,2019-06-29T19:08:31Z
24509,5,3,https://github.com/spring-projects/spring-boot/commit/1cbef022360a88f8cd45b838c2d615a8450465f9, ,Add messagecode resolver format based on application property,Add messagecode resolver format based on application property ,developer212,2014-04-28T19:00:07Z
2481,2,0,https://github.com/apache/dubbo/commit/f9f10ba5225e80c34953f56123ac1702c13e45c7, ,"In order to facilitate the consumer to better locate the failure of provider token check, the token value called by consumer will be printed out in the exception information (#6800)","In order to facilitate the consumer to better locate the failure of provider token check, the token value called by consumer will be printed out in the exception information ( <link> ) ",developer213,2020-10-13T03:06:55Z
5094,3,2,https://github.com/square/retrofit/commit/15f73966ee4e7d355cc0b9839f2103ae9684f72f, ,baseUrl should end with '/',baseUrl should end with '/' ,developer214,2016-01-24T06:33:28Z
5843,4,0,https://github.com/square/okhttp/commit/dabbd56572089cfef00d358edcc87b3f5c73e580, ,Update README.md (#6389),Update README.md ( <link> ) ,developer215,2020-11-03T21:56:25Z
5161,3,0,https://github.com/square/retrofit/commit/408a975f4c35438118f613bbeed912e1b0f71ec3, ,Update multipart documentation.,Update multipart documentation. ,developer216,2015-10-07T12:01:41Z
12122,5,0,https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3, ,"Document HTTP response format of health endpoint <enter>  <enter> Add HTTP response format details for health endpoint, including default <enter> status codes and sample responses. <enter>  <enter> See gh-8703","Document <iden> response format of health endpoint  <enter> Add <iden> response format details for health endpoint, including default status codes and sample responses. <enter> See  <link> ",developer217,2017-03-23T15:00:03Z
3924,2,0,https://github.com/apache/dubbo/commit/7286e23bb68cc8826f84eebd23d76717a2aaeea5,1,remove ServiceClassHolder and use the ApplicationModel replacedly (#2646) <enter>  <enter> * [Dubbo] move the classes of model from config to rpc-api for reusing <enter>  <enter> * remove ServiceClassHolder and use the ApplicationModel replacedly <enter>  <enter> * [Dubbo] delete the unused imported of ApplicationModel <enter>  <enter> * Update dubbo-demo-consumer.xml <enter>  <enter> this commits is no need to commit to remote repo.,remove  <file_name>  and use the  <file_name>  replacedly ( <link>  <enter> ) <enter> * [Dubbo] move the classes of model from config to rpc-api for reusing <enter> * remove  <file_name>  and use the  <file_name>  replacedly <enter> * [Dubbo] delete the unused imported of  <file_name>  <enter> * Update  <file_name>  <enter> this commits is no need to commit to remote repo. ,developer218,2018-10-24T06:52:04Z
4100,2,0,https://github.com/apache/dubbo/commit/624d3aea9c1f1f7759c71b00dd38a9bdb720cd8d, ,Support protocol config for reference annotation (#1675),Support protocol config for  <file_name>  annotation ( <link> ) ,developer219,2018-06-11T05:59:38Z
5466,3,3,https://github.com/square/retrofit/commit/5590cade0203bebe3d6e900eaee3b66d70ff487a, ,add support for Observable requests with RxJava <enter>  <enter> Service interface methods may now specify Observable as a return type.,add support for Observable requests with <iden>  <enter> <iden> interface methods may now specify Observable as a return type. ,developer220,2013-11-08T00:13:22Z
2642,2,0,https://github.com/apache/dubbo/commit/7a73b3f86a0fbf75f7c190b813dace642bd4a9c7, ,[Dubbo-5592] simplify code for getExtensionLoader method (#5593),[Dubbo-5592] simplify code for getExtensionLoader method ( <link> ) ,developer221,2020-03-21T14:25:22Z
4502,2,3,https://github.com/apache/dubbo/commit/841f6c2612d049ac0aa8bcbb6a00dad8d77a6fca, ,add ProtectionDomain for dynamicly created class,add <iden> for dynamicly created class ,developer222,2013-03-11T13:02:08Z
4501,2,3,https://github.com/apache/dubbo/commit/105a0c7d11d6e96f6ba692751b805a4a522dbd32, ,set ProtectionDomain for newly generated Class,set <iden> for newly generated <iden> ,developer223,2013-03-20T03:13:59Z
8357,4,2,https://github.com/square/okhttp/commit/d3a92ff9d511b40ce65f24f95901f53a1240dc74, ,spdy 3 support length 0 header value, <file_name>  3 support length 0 header value ,developer224,2013-08-14T03:52:54Z
8313,4,2,https://github.com/square/okhttp/commit/1c90331a3dc9856e31fac14b58d856cb2dd83d89, ,getMtu issue,getMtu issue ,developer225,2013-12-28T05:30:22Z
3858,2,2,https://github.com/apache/dubbo/commit/2300fca22f4534b11ecaed3a7ba4e5a8de82773f, ,Package name error (#3354),Package name error ( <link> ) ,developer226,2019-01-26T14:21:39Z
8405,4,3,https://github.com/square/okhttp/commit/1192af61fd1f6a102a7d74422e83dfb1fc9a94b9, ,Add current AOSP class name for OpenSSLSocketImpl <enter>  <enter> AOSP moved OpenSSLSocketImpl to com.android.org.conscrypt.* so add that <enter> as the first choice for unbundled apps. <enter>  <enter> Change-Id: I7bad6533dcb86ee1cac3b15f42dd386bd651eaed,Add current AOSP class name for <iden>  <enter> AOSP moved <iden> to com.android.org.conscrypt.* so add that as the first choice for unbundled apps. <enter> Change-Id: I7bad6533dcb86ee1cac3b15f42dd386bd651eaed ,developer227,2013-05-28T22:49:54Z
5374,3,3,https://github.com/square/retrofit/commit/17bc62131d9b7ee88277bbc63d2cdb94a25b4a75, ,add paragraph clarifying logging,add paragraph clarifying logging ,developer228,2014-05-16T21:42:57Z
7984,4,3,https://github.com/square/okhttp/commit/4f0cf03bed4180e4e277a99e1194cc17b0d198d4, ,Expose running and queued call counts for monitoring,Expose running and queued call counts for monitoring ,developer229,2015-04-13T22:51:36Z
4553,2,1,https://github.com/apache/dubbo/commit/6002838cf7a80f1d9fd230051e5977e0d0e8e183, ,rm dubbo-admin,rm dubbo-admin ,developer230,2012-06-29T04:53:51Z
4558,2,2,https://github.com/apache/dubbo/commit/bfac27b7fe7fb1e5439604a73e0fe59db01f1457, ,DUBBO-135 fix test case <enter>  <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1993 1a56cb94-b969-4eaa-88fa-be21384802f2,DUBBO-135 fix test case  <enter> <url> ,developer231,2012-06-13T12:28:25Z
1006,1,0,https://github.com/junit-team/junit4/commit/0e64f5c9d8626c95c7da36186312a76524ff7b15, ,Update CONTRIBUTING.md,Update CONTRIBUTING.md ,developer232,2014-06-22T18:12:14Z
25949,5,0,https://github.com/spring-projects/spring-boot/commit/205fa2507b019f5e1348f6bc554fdd18691152ba, ,Remove maven-eclipse-plugin as it has been retired <enter>  <enter> Closes gh-13631,Remove maven-eclipse-plugin as it has been retired  <enter> Closes <link> ,developer233,2018-07-01T14:41:37Z
6812,4,3,https://github.com/square/okhttp/commit/c951e6ed887ad8b9595652f39dad646590b22037, ,APIs to set date headers,APIs to set date  <file_name>  ,developer234,2018-10-31T15:31:05Z
16185,5,0,https://github.com/spring-projects/spring-boot/commit/ee37dc1c31e2975a905e2e94bfecec3cf5e1c016, ,Make sure exception tag values are not empty in web metrics <enter>  <enter> See gh-13187,Make sure exception tag values are not empty in web metrics  <enter> See  <link> ,developer235,2018-07-18T22:04:44Z
4882,3,0,https://github.com/square/retrofit/commit/329a9fda122f29a40f49482d421f260bf148ee83, ,Ability to add Http status code to Response.success (#2715),Ability to add Http status code to  <method_name>  ( <link> ) ,developer236,2018-03-27T14:33:32Z
7250,4,3,https://github.com/square/okhttp/commit/a0b9308d270c6d107c57adb1d017901897b5c9a4, ,Update Javadoc example,Update Javadoc example ,developer237,2016-07-08T10:03:11Z
